MW,LogP,TPSA,HBD,HBA,RotBonds,RingCount,AromaticRings,HeavyAtoms,FractionCSP3,NumF,NumCl,NumBr,NumN,NumO,NumS,NumSi,NumP,HasCu,HasZn,HasAg,HasTi,ChargeDensity,HydrophilicLipophilicBalance,SurfaceEnergyEstimate,ElasticModulusEstimate,RoughnessPotential,CrosslinkPotential,SMILES,material_class,material_name,antifouling_efficiency_pct,fouling_release_pct,antibacterial_rate_pct,diatom_removal_pct,is_original,SE_x_EModulus,LogP_x_TPSA,F_x_Si,ChargeDensity_x_HLB,MW_x_LogP,HBD_x_HBA,RotBonds_x_MW,RingFrac,AromaFrac,FracF,FracSi,PolarFrac,SE_minus_EMod,Kendall_index
324.86236153442843,0.0,149.16194254474823,2.3303901979683497,5.209493866509858,7.920455480702782,0.0,0.0,19.17331465959135,0.97056468229185,0.0,0.0,0.0,1.8191533047078696,5.742513904227099,0.9338233761488134,0.0,0.0,0.0,0.0,0.0,0.0,0.08778829380036829,8.642626805879829,48.257931135033516,1.5335319376789749,0.09357347398721806,0.3967848654278802,OC(=O)C(C)C(=O)NCC[N+](C)(C)CCS(=O)(=O)[O-],zwitterionic,酰胺型磺酸甜菜碱酯(增强),87.67063649953688,83.58906713198974,88.66648680050581,85.86805772995251,False,74.00507864188648,0.0,0.0,0.758721461241517,0.0,12.140153442890812,0.02438095765631927,0.0,0.0,0.0,0.0,0.39438497428259145,40.59027144663864,40.602270339287806
346.965236104588,0.0,117.48245064588195,2.2800064925467733,5.897819359894767,6.929204852922217,0.0,0.0,16.49704862852152,0.9363497979635043,0.0,0.0,0.0,1.6991082049237316,5.6468123205560605,1.0445293449043906,0.0,0.0,0.0,0.0,0.0,0.0,0.06641661932311868,9.185735327495788,50.0,2.6091498194020715,0.09357312620621616,0.24697449401002908,OC(=O)C(C)C(=O)NCC[N+](C)(C)CCS(=O)(=O)[O-],zwitterionic,酰胺型磺酸甜菜碱酯(增强),89.95141936069686,83.23296401748559,87.3005543477973,86.34694715533237,False,130.45749097010358,0.0,0.0,0.6100854864492107,0.0,13.447066432428123,0.019970890832514132,0.0,0.0,0.0,0.0,0.44528695349661107,36.95425090298964,142.5804272838494
301.95277022451575,0.0,116.86726944860374,1.5291416559599602,5.340299656107082,6.937843698672283,0.0,0.0,15.388025638115352,0.8161574125248461,0.0,0.0,0.0,2.071381891439825,5.903308940778224,0.9338842796501156,0.0,0.0,0.0,0.0,0.0,0.0,0.10356079796576197,9.929256098706096,32.882234250747736,1.6876914541311472,0.10502727176624986,0.40829890610467207,OC(=O)C(C)C(=O)NCC[N+](C)(C)CCS(=O)(=O)[O-],zwitterionic,酰胺型磺酸甜菜碱酯(增强),88.6373150099999,83.17572655154953,86.95367486023831,85.71977854649425,False,55.49506573772546,0.0,0.0,1.028281684788412,0.0,8.166074659461989,0.022976585687601664,0.0,0.0,0.0,0.0,0.518240027652745,24.443776980092,40.0245434301188
281.06453884621254,0.0,111.85722882673987,2.0666273555177836,5.950661244128482,7.073215175020844,0.0,0.0,17.089213259468856,0.999868628683292,0.0,0.0,0.0,0.9724845298060951,6.334450564626653,1.0491613281419578,0.0,0.0,0.0,0.0,0.0,0.0,0.12282781859323463,9.101879698808604,48.0730910531845,1.9646506997795032,0.08267288797072397,0.35185043011389383,C[N+](C)(C)CCS(=O)(=O)[O-].OCCOCCO,zwitterionic,SBMA-PEG共混(增强),89.29596462239901,84.15045320661534,86.06428040939367,86.0088948566929,False,94.4468319782027,0.0,0.0,1.1179640285027084,0.0,12.297799310535408,0.02516580428131145,0.0,0.0,0.0,0.0,0.42757586224070876,38.249837554286984,66.56966535450903
272.7423991169284,0.0,104.40888570535282,2.039124122978873,6.187991957719069,6.947051403968762,0.0,0.0,16.965963330426035,0.9746133670920225,0.0,0.0,0.0,0.9816212891941635,6.08570996104964,0.9713097892948093,0.0,0.0,0.0,0.0,0.0,0.0,0.11926485009266133,9.167264361439921,47.19831557160144,1.8796102809548731,0.08638866739978973,0.36394883990426097,C[N+](C)(C)CCS(=O)(=O)[O-].OCCOCCO,zwitterionic,SBMA-PEG共混(增强),89.03167621387811,83.99099960994441,86.04164029124809,86.09462766929241,False,88.71443919213455,0.0,0.0,1.0933324098269288,0.0,12.618083673784216,0.02547110909950772,0.0,0.0,0.0,0.0,0.4165593849639857,37.80026416682708,59.80925466332389
261.47668296631235,0.0,106.60527539116822,2.0414050635236705,6.39087576755275,6.976192554018682,0.0,0.0,17.335136988079814,0.96706161680382,0.0,0.0,0.0,1.0808136749398254,6.144343440883327,1.024265519438376,0.0,0.0,0.0,0.0,0.0,0.0,0.11222927431511218,8.883825275606773,47.459809518176904,1.9111607528823555,0.08711427323909972,0.3561394933971355,C[N+](C)(C)CCS(=O)(=O)[O-].OCCOCCO,zwitterionic,SBMA-PEG共混(增强),89.13751225950553,83.92556193698401,86.04925993454194,85.91750310485848,False,90.70332529041215,0.0,0.0,0.9970252638235996,0.0,13.046366152232908,0.02667997954875949,0.0,0.0,0.0,0.0,0.41679261726004235,37.90400575376513,62.19326714874348
271.90733262615043,0.0,103.63907646512135,1.9752305304421698,6.103945658941357,6.807661871876506,0.0,0.0,17.72311720781092,1.0249617519062695,0.0,0.0,0.0,1.0596746203340226,6.280714474939956,0.9978263905150994,0.0,0.0,0.0,0.0,0.0,0.0,0.11403193060140522,8.747362683311836,49.03469925120488,1.902154625103618,0.08793631142558807,0.36561503246637383,C[N+](C)(C)CCS(=O)(=O)[O-].OCCOCCO,zwitterionic,SBMA-PEG共混(增强),88.91750506674154,83.94494528692805,86.00579638107384,85.91420923925564,False,93.27157997124428,0.0,0.0,0.9974786544487371,0.0,12.056699821700915,0.02503669837119275,0.0,0.0,0.0,0.0,0.4141703183026363,39.523926125686785,62.56465736919507
295.6796101194317,0.0,111.75808364796258,1.850273210163985,5.768134659260124,6.620124675969778,0.0,0.0,17.312363008906047,1.0766720896790112,0.0,0.0,0.0,0.9635773377176532,5.992854624569899,1.1043830402286097,0.0,0.0,0.0,0.0,0.0,0.0,0.1147263658084023,8.99125920706851,48.07330825088943,1.7863556969479122,0.07937728579438781,0.34931846545521755,C[N+](C)(C)CCS(=O)(=O)[O-].OCCOCCO,zwitterionic,SBMA-PEG共混(增强),89.25587675924893,84.1785661925354,85.80299809311236,85.75866838279545,False,85.87602806510941,0.0,0.0,1.031534492868307,0.0,10.672625032647373,0.022389520445105292,0.0,0.0,0.0,0.0,0.40181874413729285,39.14152976614987,54.21629721228162
261.40977066437546,0.0,102.17743093085757,1.7974392736673979,5.267188646435548,6.104057325633427,0.0,0.0,20.06475208111421,1.1009995828677166,0.0,0.0,0.0,1.0070237684256516,6.620120971949003,0.9504191621389608,0.0,0.0,0.0,0.0,0.0,0.0,0.13110571272908103,9.08242952061717,50.0,1.8339229583524628,0.08309094165575606,0.38897696518938707,C[N+](C)(C)CCS(=O)(=O)[O-].OCCOCCO,zwitterionic,SBMA-PEG共混(增强),89.22785582226999,84.0885277608494,86.28888801574715,86.42165407449167,False,91.69614791762314,0.0,0.0,1.19075839561216,0.0,9.467451734918276,0.023350532423175713,0.0,0.0,0.0,0.0,0.3801265377982738,40.830385208237686,58.40452300290302
294.0919105433181,0.0,113.01380939911398,1.9670535994229152,6.058703008473892,7.238233042280287,0.0,0.0,16.880006718686367,0.8634704604755103,0.0,0.0,0.0,1.1100529644510446,6.107003762569739,0.9597538558044413,0.0,0.0,0.0,0.0,0.0,0.0,0.10747557206833572,8.637096552500592,50.0,1.8490943946976783,0.07923320185187775,0.34362299990854317,C[N+](C)(C)CCS(=O)(=O)[O-].OCCOCCO,zwitterionic,SBMA-PEG共混(增强),89.04901713301732,83.84333479075943,86.01541081655743,86.05404169725853,False,92.45471973488392,0.0,0.0,0.9282768929894514,0.0,11.917793560653015,0.024612146008736055,0.0,0.0,0.0,0.0,0.42755058379398725,40.75452802651161,59.4336222334036
273.3746019350132,0.0,116.31596296419093,2.017664260865688,5.762730786440629,7.264115636765457,0.0,0.0,17.861410652462304,1.0670731602743388,0.0,0.0,0.0,0.9971072911187889,5.69701528452617,1.0373351480138455,0.0,0.0,0.0,0.0,0.0,0.0,0.10945781682684658,8.883198012259259,47.77973640797712,2.004830643696102,0.0834558018699265,0.36174542086923295,C[N+](C)(C)CCS(=O)(=O)[O-].OCCOCCO,zwitterionic,SBMA-PEG共混(增强),88.76510926876064,84.09018748155586,86.0051106047633,85.97258558274707,False,95.79027969843484,0.0,0.0,0.9723354608624816,0.0,11.627255952791678,0.02657202090226468,0.0,0.0,0.0,0.0,0.3747812928046718,37.755583189496605,69.50838478098342
274.03079157718224,0.0,108.10076999590554,1.9684775341314584,5.532796429899086,6.274115840809284,0.0,0.0,12.913673102546234,1.0015452903448887,0.0,0.0,0.0,0.9347756919344606,5.184952084356231,1.0710874491671447,0.0,0.0,0.0,0.0,0.0,0.0,0.11999847280761991,9.22087103825302,44.0030620568903,2.0058517431938263,0.0854025775552786,0.3843062320175254,C[N+](C)(C)CCS(=O)(=O)[O-].OCCOCCO,zwitterionic,SBMA-PEG共混(增强),89.27151114145667,84.01943600245417,86.3153800221116,85.4807386703504,False,88.26361873267953,0.0,0.0,1.1064904425463749,0.0,10.89118547317909,0.022895660026738804,0.0,0.0,0.0,0.0,0.473895206088502,33.973803340921165,66.78321477649389
265.16761822215113,0.0,102.1405792092295,1.909184598064018,5.393867655817015,7.533557032355306,0.0,0.0,13.851344240899623,0.9595897463805163,0.0,0.0,0.0,1.0782682763455018,5.757687971820555,1.0454971778920141,0.0,0.0,0.0,0.0,0.0,0.0,0.12507914652968558,7.973678003360098,43.011068913102335,1.8370513016398369,0.08034157261494886,0.35807497993041587,C[N+](C)(C)CCS(=O)(=O)[O-].OCCOCCO,zwitterionic,SBMA-PEG共混(增强),89.09512555992416,84.02362549057551,85.66184387527858,86.41586451002455,False,79.01354013173537,0.0,0.0,0.9973408393628084,0.0,10.297889052481516,0.028410546818895023,0.0,0.0,0.0,0.0,0.49352294833458504,33.82581240490315,54.36454639319365
274.76306302112164,0.0,87.27736995736169,2.0856194912074892,5.724961421406809,7.425109785588143,0.0,0.0,18.167225093279068,0.9520932749840085,0.0,0.0,0.0,1.1688902861371735,6.144288462594443,0.8844493881641131,0.0,0.0,0.0,0.0,0.0,0.0,0.11832354198675861,9.468877404872504,49.18501204313295,2.024582764250606,0.08510021979088656,0.36094890566851406,C[N+](C)(C)CCS(=O)(=O)[O-].OCCOCCO,zwitterionic,SBMA-PEG共混(增强),88.67194807002886,84.11901244208825,85.93631869134305,86.16853807074304,False,99.57912764198545,0.0,0.0,1.1203911131829016,0.0,11.940091126896974,0.02702368252830752,0.0,0.0,0.0,0.0,0.4025479241426427,39.06209822187992,72.14525506246653
247.49444411224766,0.0,109.0136683460391,2.1269002952837748,6.002281025272856,7.337812473033852,0.0,0.0,15.921698584604162,0.9712048247211049,0.0,0.0,0.0,1.0369062325577891,6.614622104174087,0.8341073198632518,0.0,0.0,0.0,0.0,0.0,0.0,0.12726983151040086,7.682097796546047,50.0,1.9687740179617215,0.07051685834303965,0.3839117343468089,C[N+](C)(C)CCS(=O)(=O)[O-].OCCOCCO,zwitterionic,SBMA-PEG共混(增强),88.68251641597591,84.53036525806978,86.19748168068479,86.1031190313028,False,98.43870089808607,0.0,0.0,0.977699292212837,0.0,12.766253285029036,0.029648392711821396,0.0,0.0,0.0,0.0,0.48057236456735153,40.156129910191396,68.21376349942787
306.57027075569,0.0,81.76128947070535,1.59080911335296,5.896732970317282,6.0976173491464944,0.0,0.0,17.18780775222982,1.0699677589341976,0.0,0.0,0.0,1.0629685274320189,6.502796595786058,1.0746350242249116,0.0,0.0,0.0,0.0,0.0,0.0,0.11488119159623818,7.450139046435222,33.904220918730196,2.1227505812580407,0.0792947886780038,0.3588345789464873,C[N+](C)(C)CCS(=O)(=O)[O-].OCCOCCO,zwitterionic,SBMA-PEG共混(增强),89.96130548697987,84.31438584313628,84.50458280443908,85.36804979051256,False,71.97020466233555,0.0,0.0,0.85588085121214,0.0,9.380576548189602,0.019889786880234607,0.0,0.0,0.0,0.0,0.4401820890879205,23.290468012439995,67.0659645811585
212.95419661510613,0.0,103.41480342909631,2.6131669925659784,6.724686616343689,7.299398558455951,0.0,0.0,13.425267237525357,0.8308742388974497,0.0,0.0,0.0,1.1926348641382438,5.501749980105785,0.9556502402132282,0.0,0.0,0.0,0.0,0.0,0.0,0.12105291890638484,7.061314966299909,46.45119415770347,1.7865178859133348,0.08874747817446971,0.2635569274450314,C[N+](C)(C)CCS(=O)(=O)[O-].OCCOCCO,zwitterionic,SBMA-PEG共混(增强),88.57217636034622,83.76789072266477,85.7498260564604,86.54261420163485,False,82.98588918477026,0.0,0.0,0.8547927879879444,0.0,17.572729101179522,0.03427684767184419,0.0,0.0,0.0,0.0,0.4986407142445819,37.51860472813679,53.303703506240424
247.52887324402855,0.0,116.47089313957032,1.8832299236219763,6.43524962174067,7.610305354395933,0.0,0.0,15.00950849390617,1.0703553897209046,0.0,0.0,0.0,1.0021707379020295,7.423128435048905,0.9297937066189774,0.0,0.0,0.0,0.0,0.0,0.0,0.11077947596815614,9.963745709301199,47.866072981470744,1.977449221151356,0.07787995197800876,0.3858437451237108,C[N+](C)(C)CCS(=O)(=O)[O-].OCCOCCO,zwitterionic,SBMA-PEG共混(增强),89.65316486827021,83.53249815456147,85.53442816190321,85.56428869523185,False,94.65272873678329,0.0,0.0,1.103778528356351,0.0,12.119054653639035,0.030745121789865888,0.0,0.0,0.0,0.0,0.561330784174018,37.97882687571396,67.41220144499478
307.3234165459695,0.0,102.4767095993711,1.7637263471905125,7.21806298532049,6.553405688107043,0.0,0.0,15.993286466059434,1.0958659612258843,0.0,0.0,0.0,0.945791858002923,5.671866320956253,1.1491355916695218,0.0,0.0,0.0,0.0,0.0,0.0,0.13301711275250414,7.524396492698844,37.88491821103469,1.8871656752882124,0.08194250972205473,0.31595448455042785,C[N+](C)(C)CCS(=O)(=O)[O-].OCCOCCO,zwitterionic,SBMA-PEG共混(增强),89.11692885095589,83.85049699413491,87.13477643200301,85.90048638048162,False,71.49511725896598,0.0,0.0,1.0008734966638688,0.0,12.730687862890353,0.021324133910006766,0.0,0.0,0.0,0.0,0.4137772554129516,28.449089834593625,54.05252852529334
221.17338227623398,0.0,113.03177909255608,1.8994963830125091,4.502940848901865,8.623932686726384,0.0,0.0,20.143700561367098,0.953504591908141,0.0,0.0,0.0,1.2206569064263206,6.296388153899411,0.6753172625582942,0.0,0.0,0.0,0.0,0.0,0.0,0.12161501274353487,9.519374530335941,48.206428959821174,1.8341921755764203,0.08623209760122105,0.4088965684842915,C[N+](C)(C)CCS(=O)(=O)[O-].OCCOCCO,zwitterionic,SBMA-PEG共混(增强),88.30577762095035,83.15799565672515,85.22553479398607,84.94279430997997,False,88.41985481058455,0.0,0.0,1.1576988548172868,0.0,8.55331985540837,0.03899172946568925,0.0,0.0,0.0,0.0,0.37317100884345006,39.03546808193907,57.36520742468973
231.78259611247844,0.0,79.64122743447008,1.924640744576996,6.599894074360381,7.012389930906067,0.0,0.0,15.743366077405563,0.9415341398343164,0.0,0.0,0.0,0.9645250543837133,5.133187830936548,1.2610379687036453,0.0,0.0,0.0,0.0,0.0,0.0,0.07324483884320371,10.128768252384573,46.15566825308225,2.1813304866275334,0.0930821074292059,0.3613510740602987,C[N+](C)(C)CCS(=O)(=O)[O-].OCCOCCO,zwitterionic,SBMA-PEG共混(增强),88.69970638918946,84.0399121652006,85.13535764244044,86.14497993076856,False,100.68076629111489,0.0,0.0,0.7418799983260661,0.0,12.702425045406267,0.03025416941789333,0.0,0.0,0.0,0.0,0.38731951320572594,35.24901581994458,83.7100815273098
296.0347671305308,0.0,107.46867246648992,1.8181697330329338,5.855515432456658,5.848242963224531,0.0,0.0,17.226247902192917,1.0728116990711525,0.0,0.0,0.0,0.9638545929599438,6.533968457301098,0.8926337287966236,0.0,0.0,0.0,0.0,0.0,0.0,0.14518037760894448,11.298876823390158,50.0,1.8843380289973217,0.06439108809023847,0.40463966139432633,C[N+](C)(C)CCS(=O)(=O)[O-].OCCOCCO,zwitterionic,SBMA-PEG共混(增强),89.7551930772357,83.83778835103878,86.22705921523674,85.33782021600003,False,94.21690144986609,0.0,0.0,1.640375203776734,0.0,10.646320930599945,0.0197552571946587,0.0,0.0,0.0,0.0,0.43525572677417246,40.57830985501339,61.894779010226976
248.82076572213376,0.0,111.20331822208763,1.8801116784619234,7.124711310688715,7.246482257787101,0.0,0.0,21.02841168956603,1.2178471245212599,0.0,0.0,0.0,0.8236051217696784,6.271780895320301,0.9474925873210898,0.0,0.0,0.0,0.0,0.0,0.0,0.09925037697311116,7.53393699010474,48.79168909032405,1.9031714400723854,0.08172689423450742,0.3315921242122419,C[N+](C)(C)CCS(=O)(=O)[O-].OCCOCCO,zwitterionic,SBMA-PEG共混(增强),88.60760515520751,85.42095395134899,85.76407551330924,85.57487771220141,False,92.85894918959612,0.0,0.0,0.747746086359562,0.0,13.395252940895611,0.0291233018142846,0.0,0.0,0.0,0.0,0.3374190177478121,39.27583188996212,62.482535773801196
206.32287243289892,0.0,75.2893491198384,0.9924979784111038,2.9945904115305506,4.051635797735529,0.0,0.0,14.2556536759529,0.5704241737853564,0.0,0.0,0.0,1.0065866264585261,4.030912312674913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1443677434327101,8.782220828125547,47.126514784306224,1.8900019406397344,0.06992130854508062,0.2928608303985632,C[N+](C)(C)CCC(=O)[O-].OC(=O)C=C,zwitterionic,CBMA-丙烯酸共聚(增强),87.21936434826989,81.98332443328725,82.79255203816567,83.27242249810493,False,89.0692043979259,0.0,0.0,1.267869403284232,0.0,2.9721249296133467,0.019637356488690885,0.0,0.0,0.0,0.0,0.3533684988174851,37.67650508110755,60.48304281687222
202.491363339475,0.0,76.83043809514817,1.016493491486248,2.9383066543423557,3.920071118505712,0.0,0.0,13.988268619766504,0.5711308996130486,0.0,0.0,0.0,0.9772466061308285,3.8932670046625812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1466044050121973,8.368069761404845,47.63308716589924,2.024234716398536,0.06715811002696785,0.29567043868454734,C[N+](C)(C)CCC(=O)[O-].OC(=O)C=C,zwitterionic,CBMA-丙烯酸共聚(增强),86.95905186814635,81.77969256081819,83.05867635992217,82.96426273804998,False,96.42054869045079,0.0,0.0,1.226795888471317,0.0,2.9867695901297373,0.019359201567198437,0.0,0.0,0.0,0.0,0.3481855934558618,37.51191358390656,70.9694963246863
213.16826175342118,0.0,75.33412362922968,1.0284696050919537,2.9373573578216465,3.801151912746676,0.0,0.0,13.99426629157243,0.587731203351912,0.0,0.0,0.0,0.9837896499008448,4.065431047702617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14335280903410744,8.132934405010893,49.09387925171078,1.9323496801188316,0.0723397302251785,0.293893874519769,C[N+](C)(C)CCC(=O)[O-].OC(=O)C=C,zwitterionic,CBMA-丙烯酸共聚(增强),86.9109318835959,82.04039390612583,83.03184991107678,83.10367433154862,False,94.86654186783588,0.0,0.0,1.1658789926484487,0.0,3.0209827618127734,0.017831697277447402,0.0,0.0,0.0,0.0,0.36080638973149903,39.432130851116625,64.81693864547093
204.3170762137681,0.0,78.73262364071302,1.0169254067856062,2.9162007122222793,3.7233537432458914,0.0,0.0,14.181356834558326,0.5775391188963018,0.0,0.0,0.0,1.0043185262676708,3.8524491749120924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14003800392216342,8.927555178461068,46.19407994951377,1.9532597336307862,0.06989852521263178,0.2930317513388985,C[N+](C)(C)CCC(=O)[O-].OC(=O)C=C,zwitterionic,CBMA-丙烯酸共聚(增强),86.75123634958281,82.01407344525822,82.94360744397308,83.03356018983737,False,90.22903629750651,0.0,0.0,1.2501970070966615,0.0,2.9655585955451156,0.018223409478267533,0.0,0.0,0.0,0.0,0.3424755302217896,36.42778128135984,64.40551060370032
191.59403908198286,0.0,76.90114622830109,0.9364715988717226,3.279650017360512,4.082979606717438,0.0,0.0,14.1503087287535,0.5221721795317684,0.0,0.0,0.0,1.0853483774810462,4.180690809816184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13314874474678506,8.392080504408886,46.34885858715652,2.16931594389828,0.06641905510520958,0.30240221616073515,C[N+](C)(C)CCC(=O)[O-].OC(=O)C=C,zwitterionic,CBMA-丙烯酸共聚(增强),87.1790920862655,81.94756406925806,83.08500536434765,82.9481675766805,False,100.54531791460535,0.0,0.0,1.11739498497601,0.0,3.071299095497271,0.021310577439052455,0.0,0.0,0.0,0.0,0.37215012677402665,35.50227886766512,82.73275635171424
203.3863924850158,0.0,87.28155147892483,1.0482084134952032,3.037129199100061,4.284739625060689,0.0,0.0,14.047043967175327,0.5267067757798691,0.0,0.0,0.0,0.9877497350594577,3.811878430268318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1445200715944945,8.350139470854947,49.36143818740018,2.1051056728417836,0.06872137269490773,0.28807039743164364,C[N+](C)(C)CCC(=O)[O-].OC(=O)C=C,zwitterionic,CBMA-丙烯酸共聚(增强),86.91374591073479,82.50543804948016,82.94704149967868,83.24802268691063,False,103.91104354792517,0.0,0.0,1.2067627541519714,0.0,3.183544379368632,0.021066992598220948,0.0,0.0,0.0,0.0,0.3416824334389064,38.835909823191265,79.29517077909273
230.46444197448687,0.0,70.6862286175376,1.075511498516831,2.9232385856897,3.8625972022275064,0.0,0.0,15.00425547365182,0.5493389235450392,0.0,0.0,0.0,0.9977070217564011,3.673107044532485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14489509724702143,8.158583103166826,48.30624711379461,1.9984626231261609,0.07250522781073893,0.2831812000160377,C[N+](C)(C)CCC(=O)[O-].OC(=O)C=C,zwitterionic,CBMA-丙烯酸共聚(增强),87.1085285488876,82.13633629026606,82.58097142133882,82.69681926160499,False,96.53822932041452,0.0,0.0,1.182138692131263,0.0,3.1439767118173507,0.016760057079239617,0.0,0.0,0.0,0.0,0.31129928935767964,38.313933998163805,69.37978679412495
197.56469433101262,0.0,82.3675047937965,1.0226970253676304,3.0784945906463683,4.308343544117559,0.0,0.0,14.863091108717612,0.5584677282909383,0.0,0.0,0.0,1.0070585949377595,3.983408346120097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13186629050653015,8.103449693532054,46.64931949048107,1.9300888543645196,0.06650798228159395,0.31634898755870866,C[N+](C)(C)CCC(=O)[O-].OC(=O)C=C,zwitterionic,CBMA-丙烯酸共聚(增强),86.7825596327585,82.24734098284964,83.08563301708487,83.12621929399019,False,90.03733161226707,0.0,0.0,1.0685718513923506,0.0,3.148367260464382,0.021807254371568448,0.0,0.0,0.0,0.0,0.3357623864749648,36.99887521865847,63.018358072651814
221.73893265734273,0.0,75.57301796552241,1.037808497883359,2.556181232112345,4.527882518035875,0.0,0.0,15.22506878402393,0.5596273092355759,0.0,0.0,0.0,1.033564959562244,4.419287535580452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1488163232898971,7.210296532647156,46.52960612428514,2.1697722167491014,0.06954571745584727,0.25947603016414206,C[N+](C)(C)CCC(=O)[O-].OC(=O)C=C,zwitterionic,CBMA-丙烯酸共聚(增强),86.84890195756822,81.37193851085229,82.90342181991792,83.3685551019804,False,100.95864662475273,0.0,0.0,1.0730098198184435,0.0,2.6528266048161466,0.020419880549496894,0.0,0.0,0.0,0.0,0.35814961314752936,35.680745040539634,82.93747255311624
193.0867038112275,0.0,68.24802021725225,1.1503512699615523,3.271516342567506,3.8425052636550667,0.0,0.0,14.31581608047118,0.6038226241411928,0.0,0.0,0.0,0.9069259674266953,3.1842918758843726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16247787354022486,8.288723662547001,48.75099133432879,1.8946852406987171,0.07638569855973268,0.2572687709392106,C[N+](C)(C)CCC(=O)[O-].OC(=O)C=C,zwitterionic,CBMA-丙烯酸共聚(增强),87.05048649103814,82.0970722888669,82.93939046713645,82.78873466679964,False,92.36778375058381,0.0,0.0,1.346734195053181,0.0,3.7633929793725036,0.019900413585244678,0.0,0.0,0.0,0.0,0.28578306820329114,39.2775651308352,61.84923695420488
232.3895691450616,0.0,72.07096397652404,0.849292014554635,3.354844134642299,3.703649713876803,0.0,0.0,14.320210696119915,0.4805165192810413,0.0,0.0,0.0,1.0571855063148778,4.052788803935092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1565769996508576,7.8700921504807555,49.36726979629499,2.1088779123498917,0.070970815177822,0.2908977245124496,C[N+](C)(C)CCC(=O)[O-].OC(=O)C=C,zwitterionic,CBMA-丙烯酸共聚(增强),86.5978495356016,81.88859156629688,82.36679566225965,82.89836074012,False,104.10954486642444,0.0,0.0,1.2322754158980425,0.0,2.849242333627159,0.01593724592503083,0.0,0.0,0.0,0.0,0.35683653115764047,38.822880234545536,79.6449989767483
202.2093839356866,0.0,79.28280317557152,1.0965734273982248,3.051706394712295,3.998245761629302,0.0,0.0,12.861801946002846,0.44836570718760616,0.0,0.0,0.0,0.8843121800359464,4.034042324557344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1329803397223956,8.184942909206612,48.732204886531434,2.047799817899227,0.07029415793192545,0.2618559648844513,C[N+](C)(C)CCC(=O)[O-].OC(=O)C=C,zwitterionic,CBMA-丙烯酸共聚(增强),86.97912098874293,81.78585464101054,82.77463757927977,83.33044155325543,False,99.79380029246688,0.0,0.0,1.0884364886747082,0.0,3.346420140662741,0.019772800271727044,0.0,0.0,0.0,0.0,0.3824001119937788,38.4932057970353,73.75779750287074
184.54774756567033,0.0,80.34829060668974,0.8900556120682902,2.8004833631221344,4.924263567180019,0.0,0.0,18.225626784433178,0.5688551869658662,0.0,0.0,0.0,1.0151074847478416,3.914229639452346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12534163435991494,8.024757234761152,50.0,1.5313416925203873,0.07905106050289298,0.2844659267421399,C[N+](C)(C)CCC(=O)[O-].OC(=O)C=C,zwitterionic,CBMA-丙烯酸共聚(增强),86.83865013669863,81.32135424996896,83.04503302328473,83.0123635470109,False,76.56708462601937,0.0,0.0,1.0058361871465145,0.0,2.492585933850735,0.026682870054687318,0.0,0.0,0.0,0.0,0.270461871215887,42.343291537398066,41.22454285880925
216.566939844264,0.0,68.3674427612217,1.0376476462592084,2.7920668280119907,4.2421527945327036,0.0,0.0,16.50324299687627,0.5444526729265324,0.0,0.0,0.0,0.998385050148759,3.7387542908335196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11605467828341146,8.35314136742379,48.66709386564852,2.013260412647026,0.08498226154321256,0.2317842413838701,C[N+](C)(C)CCC(=O)[O-].OC(=O)C=C,zwitterionic,CBMA-丙烯酸共聚(增强),87.70741327066627,81.56531287808234,81.93266674853206,83.15947415694741,False,97.9795334782871,0.0,0.0,0.9694211340522236,0.0,2.897181572285056,0.019588182746559973,0.0,0.0,0.0,0.0,0.28704293706872785,38.60079180241338,70.83500240401335
200.17651510771046,0.0,82.27536465254629,1.0659563352962758,2.808910896887564,4.389655713933376,0.0,0.0,15.897283452990779,0.5746017851915184,0.0,0.0,0.0,0.9663367121505744,4.30093976460798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15523474375508264,8.320518437041178,46.97040418966477,2.165720978080248,0.07624397873194354,0.3144637973472193,C[N+](C)(C)CCC(=O)[O-].OC(=O)C=C,zwitterionic,CBMA-丙烯酸共聚(增强),87.1836776389322,82.26658735797615,82.88953772259495,82.67920026677785,False,101.72478970246537,0.0,0.0,1.291633547483528,0.0,2.9941763658200427,0.021928924637195334,0.0,0.0,0.0,0.0,0.3313318588257048,36.141799299263525,82.94164369426402
