paperId,title,titleZh,authors,journal,year,doi,citationCount,abstract,url,source
812490376974696450,Fluoropolymers in biomedical applications: state-of-the-art and future perspectives,生物医学应用中的含氟聚合物：现状与未来展望,Jia Lv; Yiyun Cheng,Chemical Society Reviews,2021,10.1039/D0CS00258E,36,"Fluoropolymers have unique physicochemical properties such as hydrophobicity and lipophobicity, good chemical stability and bio-inertness, low surface energy and phase segregation. Owing to these properties, fluoropolymers have been widely used to prepare high performance materials. Especially, the use of fluoropolymers in biomedical applications has grown rapidly during the past decade. This critical review focuses on the recent advances of fluoropolymers in gene delivery, cytosolic protein del",https://pubs.rsc.org/en/content/articlelanding/2021/cs/d0cs00258e,paper-results-PaperSearchToFile_2.json
812573184795607041,Fouling resistant silicone coating with self-healing induced by metal coordination,,Peng Hu; Qingyi Xie; Chunfeng Ma; Guangzhao Zhang,Chemical Engineering Journal,2021,10.1016/j.cej.2020.126870,16,Metal coordination self-healing silicone antifouling...,,inline_search
811763785277636609,Imparting Strong Antifouling Properties to the Transparent PVB Coating through the Zwitterionic Compound Condensation,,Jianbin Zhang; Shangshang Bo; Haiyan Feng,Coatings,2021,10.3390/coatings11101164,1,Zwitterionic PVB antifouling coating...,,inline_search
813198480775315456,Integration of antifouling properties into epoxy coatings: a review,,P. Poornima Vijayan; Krzysztof Formela; Mohammad Reza Saeb; P. G. Chithra; Sabu Thomas,Journal of Coatings Technology and Research,2021,10.1007/s11998-021-00555-0,25,The ban on harmful biocides turned attentions toward nonsticky polymer surface coatings...,,inline_search
812496819979288577,Machine Learning-Enabled Design and Prediction of Protein Resistance on Self-Assembled Monolayers and Beyond,基于机器学习的自组装单分子层及其他体系中蛋白质抗性的设计与预测,Yonglan Liu; Dong Zhang; Yijing Tang; Yanxian Zhang; Yung Chang; Jie Zheng,ACS Applied Materials & Interfaces,2021,10.1021/acsami.1c00642,3,"The rational design of highly antifouling materials is crucial for a wide range of fundamental research and practical applications. The immense variety and complexity of the intrinsic physicochemical properties of materials (i.e., chemical structure, hydrophobicity, charge distribution, and molecular weight) and their surface coating properties (i.e., packing density, film thickness and roughness, and chain conformation) make it challenging to rationally design antifouling materials and reveal t",https://pubs.acs.org/doi/10.1021/acsami.1c00642,paper-results-PaperSearchToFile_2.json
812472977126850560,Machine Learning-Enabled Repurposing and Design of Antifouling Polymer Brushes,基于机器学习的防污聚合物刷的再利用与设计,Yonglan Liu; Dong Zhang; Yijing Tang; Yanxian Zhang; Xiong Gong; Shaowen Xie; Jie Zheng,Chemical Engineering Journal,2021,10.1016/j.cej.2021.129872,5,,https://www.sciencedirect.com/science/article/abs/pii/S138589472101456X,paper-results-PaperSearchToFile_2.json
812517233140957185,Mechanical Properties of Protective Coatings against Marine Fouling: A Review,,Alessandro Pistone; Cristina Scolaro; Annamaria Visco,Polymers,2021,10.3390/polym13020173,16,Mechanical properties of marine fouling protective coatings review...,,inline_search
812510460199829505,Membrane fouling by lysozyme: Effect of local interaction,溶菌酶引起的膜污染：局部相互作用的影响,Yunqiao Ma; Andrew L. Zydney; Jia Wei Chew,AIChE Journal,2021,10.1002/aic.17212,5,"Molecular dynamics simulations were performed to understand the adsorption of positive-charged lysozyme onto negative-charged polyvinylidene fluoride membrane at three pH and two ionic strengths. The lysozyme was initialized at six orientations at 10 Å from the membrane and adsorption was deemed to occur when the lysozyme is less than 4 Å from the membrane. Local interactions are clearly important: (i) despite opposite net charges, no adsorption occurs in some cases throughout; (ii) lysozyme-mem",https://onlinelibrary.wiley.com/doi/10.1002/aic.17212,paper-results-PaperSearchToFile_2.json
812514966551658498,Molecular simulations of charged complex fluids: A review,带电复杂流体的分子模拟：综述,Zhiyong Xu; Zhongjin He; Xuebo Quan; Delin Sun; Zhaohong Miao; Hai Yu; Shengjiang Yang; Zheng Chen; Jinxiang Zeng; Jian Zhou,Chinese Journal of Chemical Engineering,2021,10.1016/j.cjche.2020.11.036,3,,https://www.sciencedirect.com/science/article/pii/S1004954120307357,paper-results-PaperSearchToFile_1.json
813222075052326913,Nanocoating Is a New Way for Biofouling Prevention,纳米涂层是一种防止生物污垢的新方法,Santosh Kumar; Fei Ye; Sergey Dobretsov; Joydeep Dutta,Frontiers in Nanotechnology,2021,10.3389/fnano.2021.771098,21,"Biofouling is a major concern to the maritime industry. Biofouling increases fuel consumption, accelerates corrosion, clogs membranes and pipes, and reduces the buoyancy of marine installations, such as ships, platforms, and nets. While traditionally marine installations are protected by toxic biocidal coatings, due to recent environmental concerns and legislation, novel nanomaterial-based anti-fouling coatings are being developed. Hybrid nanocomposites of organic-inorganic materials give a poss",https://www.frontiersin.org/journals/nanotechnology/articles/10.3389/fnano.2021.771098/full,paper-results-PaperSearchToFile_1.json
seed_ml_001,Polymer Coating Materials and Their Fouling-Release Activity: A Cheminformatics Approach to Predict Properties,,Unknown,Unknown,2021,,0,Cheminformatics QSPR antifouling polymer fouling release,,user_upload
812478847290179584,Polymer informatics: Expert-in-the-loop in QSPR modeling of refractive index,聚合物信息学：折射率定量构效关系建模中的专家参与循环,Santiago A. Schustik; Fiorella Cravero; Ignacio Ponzoni; Mónica F. Díaz,Computational Materials Science,2021,10.1016/j.commatsci.2021.110460,3,,https://www.sciencedirect.com/science/article/abs/pii/S0927025621001853,paper-results-PaperSearchToFile_2.json
812474582458957824,Polymer-Based Coatings with Integrated Antifouling and Bactericidal Properties for Targeted Biomedical Applications,用于靶向生物医学应用的具有集成防污和杀菌性能的聚合物基涂层,Debirupa Mitra; En-Tang Kang; Koon Gee Neoh,ACS Applied Polymer Materials,2021,10.1021/acsapm.1c00125,15,"One of the most detrimental consequences of surface colonization by bacteria is healthcare-associated infections (HAIs), which contribute to increased patient mortality and morbidity. Medical devices inserted into the body provide a route for bacterial migration and conducive surfaces for their attachment and proliferation. Antibacterial coatings can potentially minimize bacterial colonization and consequently reduce the occurrence of HAIs. Antibacterial coatings function by either inhibiting th",https://pubs.acs.org/doi/10.1021/acsapm.1c00125,paper-results-PaperSearchToFile_1.json
812508269019922435,Predicting glass transition of amorphous polymers by application of cheminformatics and molecular dynamics simulations,通过应用化学信息学和分子动力学模拟预测非晶态聚合物的玻璃化转变,Anas Karuth; Amirhadi Alesadi; Wenjie Xia; Bakhtiyor Rasulev,Polymer,2021,10.1016/j.polymer.2021.123495,87,,https://www.sciencedirect.com/science/article/abs/pii/S003238612100118X,paper-results-PaperSearchToFile_2.json
812549217888239616,Quantification of Cu and Zn in antifouling paint films by XRF,,Maria Lagerström; Erik Ytreberg,Talanta,2021,10.1016/j.talanta.2020.121820,6,Quantification of copper zinc in antifouling paints...,,inline_search
812462017553104901,Recent developments in antimicrobial and antifouling coatings to reduce or prevent contamination and cross-contamination of food contact surfaces by bacteria,抗菌与防污涂层在减少或预防细菌对食品接触表面污染及交叉污染方面的最新研究进展,William DeFlorio; Shuhao Liu; Andrew R. White; Thomas Matthew Taylor; Luis Cisneros-Zevallos; Younjin Min; Ethan M. A. Scholar,Comprehensive Reviews in Food Science and Food Safety,2021,10.1111/1541-4337.12750,6,Illness as the result of ingesting bacterially contaminated foodstuffs represents a significant annual loss of human quality of life and economic impact globally. Significant research investment has recently been made in developing new materials that can be used to construct food contacting tools and surfaces that might minimize the risk of cross-contamination of bacteria from one food item to another. This is done to mitigate the spread of bacterial contamination and resultant foodborne illness,https://onlinelibrary.wiley.com/doi/10.1111/1541-4337.12750,paper-results-PaperSearchToFile_2.json
812324696446992384,Research progress of environmentally friendly marine antifouling coatings,环保型海洋防污涂料的研究进展,Mengyue Liu; Shaonan Li; Hao Wang; Rijia Jiang; Xing Zhou,Polymer Chemistry,2021,10.1039/d1py00512j,6,,https://www.sciencedirect.com/org/science/article/abs/pii/S1759995422014115,paper-results-PaperSearchToFile_1.json
812589774849179652,Special issue on advanced corrosion-resistance materials and emerging applications. The progress on antifouling organic coating: From biocide to biomimetic surface,先进耐腐蚀材料与新兴应用特刊。防污有机涂层的进展：从杀生剂到仿生表面,Xu Han; Jianhua Wu; Xianhui Zhang; Junyou Shi; Jiaxin Wei; Yang Yang; Bo Wu; Yonghui Feng,Journal of Materials Science and Technology,2021,10.1016/j.jmst.2020.07.002,24,"The advancement in material science and engineering technology has led to the development of antifouling (AF) coatings which are cheaper, durable, less toxic, and safe to the environment. The use of AF coatings containing tributyltin compounds was prohibited at the beginning of 2003, this necessitated the development of environmentally friendly coatings. The fouling release coating (FRC) lacks biocides and has low surface energy, low elastic modulus with smooth surface properties, hence a better",https://www.sciencedirect.com/science/article/abs/pii/S1005030220305570,paper-results-PaperSearchToFile_1.json
812347505533517825,Superior antifouling properties of a CoCrFeMnNi high-entropy alloy,,Sujung Son; Sinyang Kim; Jaeik Kwak; Gang Hee Gu; Dong Soo Hwang; Yong-Tae Kim; Hyoung Seop Kim,Materials Letters,2021,10.1016/j.matlet.2021.130130,5,CoCrFeMnNi high-entropy alloy superior antifouling; Ulva spore settlement density compared with 304 stainless steel.,,inline_search_batch10
811998960049717251,Synergistic Anti-inflammatory Coating on Polypropylene Hernia Mesh with Catechol and Zwitterionic Groups,,Yansha Qiao; Qian Zhang; Qian Wang; Jing Lin; Junshuo Wang; Yan Li; Lu Wang,ACS Applied Materials & Interfaces,2021,10.1021/acsami.1c09089,4,Tannic acid metal-phenolic network (MPN) coating with catechol and zwitterionic antifouling groups.,,inline_search_batch9
812267105352155136,Tailoring the Micro-galvanic Dissolution Behavior and Antifouling Performance Through Laminated-Structured Cu-X Composite Coating,,Kai Wang; Kangwei Xu; Jiajia Tian,Journal of Thermal Spray Technology,2021,10.1007/s11666-021-01211-0,7,Cu-Ni laminated antifouling coating marine...,,inline_search
812475946337566725,Urushiol titanium polymer-based composites coatings for anti-corrosion and antifouling in marine spray splash zones,,Ke Yang; Jipeng Chen; Lu Zheng,Journal of Applied Polymer Science,2021,10.1002/app.50861,3,Urushiol titanium composite coating antifouling anticorrosion...,,inline_search
812521421447102464,Wrapper-based feature selection using regression trees to predict intrinsic viscosity of polymer,基于包装器的特征选择方法，使用回归树预测聚合物的特性粘度,R. Mortazavi; S. Mortazavi; A. Troncoso,Engineering With Computers,2021,10.1007/s00366-020-01226-1,4,"This paper introduces different types of regression trees for viscosity property forecasting in polymer solutions. Although regression trees have been extensively used in other fields, they do not have been explored to predict the viscosity. One key issue in the context of materials science is to determine a priori which characteristics must be included to describe the prediction model due to a large number of molecular descriptors is obtained. To deal with this, we propose a wrapper method to s",https://link.springer.com/article/10.1007/s00366-020-01226-1,paper-results-PaperSearchToFile_2.json
813379998810374145,Zwitterionic Peptides Reduce Accumulation of Marine and Freshwater Biofilm Formers,,Cindy D. Beyer; Sugina Thavalingam; Tatiana Guseva; Lisa Schardt; Ralf Zimmermann; Carsten Werner; Pascal Dietze; Julia Elisabeth Bandow; Nils Metzler-Nolte; Axel Rosenhahn,ACS Applied Materials & Interfaces,2021,10.1021/acsami.1c13459,1,Zwitterionic peptides reduce marine and freshwater biofilm former accumulation; contact angle and biofilm attachment studies.,,inline_search_batch11
812528980212056064,Zwitterionic modified electrostatic flocking surfaces for diatoms and mussels resistance,用于抗硅藻和抗贻贝的两性离子改性静电植绒表面,Xingyang Xu; Kun Wang; Hui Guo; Gaohui Sun; Rongrong Chen; Jing Yu; Jingyuan Liu; Cunguo Lin; Jun Wang,Journal of Colloid and Interface Science,2021,10.1016/j.jcis.2020.12.036,7,,https://www.sciencedirect.com/science/article/pii/S0021979720316921,paper-results-PaperSearchToFile_1.json
817353356061179904, Comparative Study on the Degradation of Two Self-Polishing Antifouling Coating Systems with Copper-Based Antifouling Agents ,两种含铜基防污剂的自抛光防污涂层体系降解的对比研究,Hanlu Zhang; Jingyi Cao; Li Sun; Fabao Kong; Jianhua Tang; Xuhui Zhao; Yuming Tang; Yu Zuo,Coatings,2022,10.3390/coatings12081156,8,"The degradation processes of two self-polishing antifouling coatings containing copper-based agents (CuSCN and Cu 2 O) in 3.5% NaCl solution and the protection effect of the coating systems were studied by electrochemical impedance spectroscopy (EIS), Fourier transform infrared spectroscopy (FTIR) and scanning electron microscope (SEM/EDS) methods. The results demonstrate that after immersion for 1525 d at room temperature, the two coating systems still have very good protection property for the",https://www.mdpi.com/2079-6412/12/8/1156,paper-results-PaperSearchToFile_1.json
813007537178673153, Mechanically Enhanced Self-Stratified Acrylic/Silicone Antifouling Coatings ,力学增强型自分层丙烯酸/有机硅防污涂料,Jingjing Xue; Li Wang; Yong Fan; Jianing Xu; Jie Zhao; Limei Tian; Wenbo Du,Coatings,2022,10.3390/coatings12020232,10,"Great attention has been paid to silicone-based fouling-release coatings (FRCs) in the realm of maritime antifouling due to their highly efficient and eco-friendly properties, but many challenges remain for developing a silicone-based FRC that improves its adhesion performance without reducing the antifouling property. Herein, a non-toxic silicone-based FRC has been developed by integrating acrylic resin (AR) with a silicon resin (PDMS) to spontaneously form a self-stratified AR/PDMS coating. Th",https://www.mdpi.com/2079-6412/12/2/232,paper-results-PaperSearchToFile_1.json
817403929816989700, Molecular Dynamics Study on Properties of Hydration Layers above Polymer Antifouling Membranes ,聚合物抗污膜表面水化层性质的分子动力学研究,Heng Zhang; Jiyong Zheng; Cunguo Lin; Shiling Yuan,Molecules,2022,10.3390/molecules27103074,0,"Zwitterionic polymers as crucial antifouling materials exhibit excellent antifouling performance due to their strong hydration ability. The structure–property relationship at the molecular level still remains to be elucidated. In this work, the surface hydration ability of three antifouling polymer membranes grafting on polysiloxane membranes Poly(sulfobetaine methacrylate) (T4-SB), poly(3-(methacryloyloxy)propane-1-sulfonate) (T4-SP), and poly(2-(dimethylamino)ethyl methacrylate) (T4-DM) was in",https://www.mdpi.com/1420-3049/27/10/3074,paper-results-PaperSearchToFile_2.json
817337654071787520,A computational model for microbial colonization of an antifouling surface,一种用于防污表面微生物定殖的计算模型,Patrick Sinclair; Jennifer Longyear; Kevin Reynolds; Alistair A. Finnie; Chris A. Brackley; Martín Carballo-Pacheco; Rosalind J. Allen,Frontiers in Microbiology,2022,10.3389/fmicb.2022.920014,0,"Biofouling of marine surfaces such as ship hulls is a major industrial problem. Antifouling (AF) paints delay the onset of biofouling by releasing biocidal chemicals. We present a computational model for microbial colonization of a biocide-releasing AF surface. Our model accounts for random arrival from the ocean of microorganisms with different biocide resistance levels, biocide-dependent proliferation or killing, and a transition to a biofilm state. Our computer simulations support a picture i",https://www.frontiersin.org/journals/microbiology/articles/10.3389/fmicb.2022.920014/full,paper-results-PaperSearchToFile_1.json
814620349818732545,A metallic anti-biofouling surface with a hierarchical topography containing nanostructures on curved micro-riblets,一种具有分级形貌的金属抗生物污染表面，在弯曲的微肋条上含有纳米结构,Taekyung Kim; Sunmok Kwon; Jeehyeon Lee; Joon Sang Lee; Shinill Kang,Microsystems & Nanoengineering,2022,10.1038/s41378-021-00341-3,1,"Metallic surface finishes have been used in the anti-biofouling, but it is very difficult to produce surfaces with hierarchically ordered structures. In the present study, anti-biofouling metallic surfaces with nanostructures superimposed on curved micro-riblets were produced via top-down fabrication. According to the attachment theory, these surfaces feature few attachment points for organisms, the nanostructures prevent the attachment of bacteria and algal zoospores, while the micro-riblets pr",https://www.nature.com/articles/s41378-021-00341-3,paper-results-PaperSearchToFile_2.json
817356251900936192,A study on the effect of surface topography of antifouling coatings on the settlement of fouling organisms,一项关于防污涂层表面形貌对污损生物附着影响的研究,Pooneh Kardar; Reza Amini,Pigment & Resin Technology,2022,10.1108/PRT-08-2022-0097,1,,https://www.emerald.com/insight/content/doi/10.1108/prt-08-2022-0097/full/html,paper-results-PaperSearchToFile_2.json
814547515956264960,Anti-barnacle biofouling coatings for the protection of marine vessels: synthesis and progress,用于保护船舶的防藤壶生物污损涂层：合成与进展,Pramit Kumar Sarkar; Sushil S. Pawar; Sangram K. Rath; Balasubramanian Kandasubramanian,Environmental Science and Pollution Research,2022,10.1007/s11356-021-18404-3,0,"Marine biofouling has gnawed both mobile and non-mobile marine structures since time immemorial, leading to the deterioration of designed operational capabilities as well as a loss of valuable economic revenues. Mitigation of biofouling has been the primary focus of researchers and scientists from across the globe to save billions of dollars wasted due to the biological fouling of marine structures. The availability of an appropriate environment along with favorable substrata initiates biofilm f",https://link.springer.com/article/10.1007/s11356-021-18404-3,paper-results-PaperSearchToFile_1.json
812811379575619592,"Antifouling nanocomposite polymer coatings for marine applications: A review on experiments, mechanisms, and theoretical studies",用于海洋应用的防污纳米复合聚合物涂层：关于实验、机理及理论研究的综述,Sepideh Pourhashem; Abdolvahab Seif; Farhad Saba; Elham Garmroudi Nezhad; Xiaohong Ji; Ziyang Zhou; Xiaofan Zhai; Majid Mirzaee; Jizhou Duan; Alimorad Rashidi; Baorong Hou,Journal of Materials Science and Technology,2022,10.1016/j.jmst.2021.11.061,1,"Marine fouling is a worldwide challenge with huge damages on industrial structures, side effects on economics of industries, and environmental and safety-related hazards. Different approaches have been used for combating fouling in the marine environment. Meanwhile, nanocomposite polymer coatings are a novel generation of antifouling coatings with merits of toxin-free chemical composition and ease of large-scale application. Nanomaterials such as nano-metals, nano-metal oxides, metal-organic fra",https://www.sciencedirect.com/science/article/abs/pii/S1005030222001372,paper-results-PaperSearchToFile_2.json
817341242747650050,Application of Machine Learning in Developing Quantitative Structure-Property Relationship for Electronic Properties of Polyaromatic Compounds,,Tuan H. Nguyen; Lam H. Nguyen; Thanh N. Truong,ACS Omega,2022,10.1021/acsomega.2c02650,6,Machine learning QSPR polyaromatic compounds electronic properties,,inline_search_new
1112328453216010240,Application of functional polymer materials for marine anti-fouling,,Y. Qi,Highlights in Science Engineering and Technology,2022,10.54097/hset.v13i.1347,0,Progress of functional polymer materials for marine antifouling coatings.,,inline_search_batch8
812796368312598528,Bioinspired Self-Adhesive Lubricating Copolymer with Bacteriostatic and Bactericidal Synergistic Effect for Marine Biofouling Prevention,具有抑菌和杀菌协同效应的仿生自粘润滑共聚物用于海洋生物污损防治,Zhenghui Qin; Jing Zhao; Haimang Wang; Bo Wang; Liang Zheng; Hongyu Zhang,ACS Applied Polymer Materials,2022,10.1021/acsapm.2c00112,7,"Biofouling causes numerous adverse impacts on devices and instruments in a marine environment. The main purpose of the present study is to develop a bioinspired and eco-friendly coating for inhibiting marine biofouling. Herein, based on a bacteriostatic and bactericidal synergistic method, we reported a self-adhesive lubricating copolymer with functional pendant groups, which was synthesized by free radical polymerization using dopamine methacrylamide (DMA), 2-methacryloyloxyethyl phosphorylchol",https://pubs.acs.org/doi/10.1021/acsapm.2c00112,paper-results-PaperSearchToFile_1.json
812291410500780033,Combinatorial Polyacrylamide Hydrogels for Preventing Biofouling on Implantable Biosensors,用于防止可植入生物传感器生物污染的组合式聚丙烯酰胺水凝胶,Doreen Chan; Jun-Chau Chien; Eneko Axpe; Louis Blankemeier; Samuel W. Baker; Sarath Swaminathan; Victoria A. Piunova; Dmitry Yu. Zubarev; Caitlin L. Maikawa; Abigail K. Grosskopf; Joseph L. Mann; H. Tom Soh; Eric A. Appel,Advanced Materials,2022,10.1002/adma.202109764,84,"Biofouling on the surface of implanted medical devices and biosensors severely hinders device functionality and drastically shortens device lifetime. Poly(ethylene glycol) and zwitterionic polymers are currently considered “gold-standard” device coatings to reduce biofouling. To discover novel anti-biofouling materials, a combinatorial library of polyacrylamide-based copolymer hydrogels is created, and their ability is screened to prevent fouling from serum and platelet-rich plasma in a high-thr",https://onlinelibrary.wiley.com/doi/10.1002/adma.202109764,paper-results-PaperSearchToFile_2.json
812834638643855361,Developments in smart organic coatings for anticorrosion applications: a review,用于防腐应用的智能有机涂层的发展：综述,Deepa Thomas; Reshmy R; Eapen Philip; Raveendran Sindhu; Sarah B. Ulaeto; Arivalagan Pugazhendhi; Mukesh Kumar Awasthi,Biomass Conversion and Biorefinery,2022,10.1007/s13399-022-02363-x,0,"Metal corrosion is one of the key challenges for materials scientists. This natural process creates loses in a variety of industries and necessitates enormous efforts to mitigate its effects. Organic coatings are still the most commonly utilised technique for protecting metallic materials against corrosion. They have opened a new field of research for obtaining coatings with better performance, lifetime, and customized features. While they have excellent anticorrosive characteristics, they must ",https://link.springer.com/article/10.1007/s13399-022-02363-x,paper-results-PaperSearchToFile_1.json
812456084605239297,Hagfish-inspired Smart SLIPS Marine Antifouling Coating Based on Supramolecular: Lubrication Modes Responsively Switching and Self-healing Properties,,Zheming Tong; Lina Song; Sifan Chen; Jiankun Hu; Yang Hou; Quan Liu; Yongyuan Ren; Xiaoli Zhan; Qinghua Zhang,Advanced Functional Materials,2022,10.1002/adfm.202201290,80,"Hagfish-inspired supramolecular SLIPS marine antifouling coating; responsive lubrication switching, self-healing, pseudobarnacle removal and marine field test.",,inline_search_batch12
817341064229683201,Highly Stable and Transparent Slippery Surface on Silica Glass Fabricated by Femtosecond Laser,飞秒激光制备的超稳定透明二氧化硅玻璃超滑表面,Jie Liang; Chao Shan; Hao Wang; Tao Hu; Qing Yang; Haoyu Li; Xun Hou; Feng Chen,Advanced Engineering Materials,2022,10.1002/adem.202200708,6,"Underwater optical window plays an important role in ocean detection. Studies show that marine biofouling is one of the biggest challenges that affect the performance of the optical window. Recently, nepenthes-inspired lubrication-infused slippery surfaces (SLIPS) with excellent anti-biological adsorption features have been widely used to resolve this problem. However, low mechanical resistance and the easy loss of infused lubricants affect the slippery capability of this method. In the present ",https://onlinelibrary.wiley.com/doi/10.1002/adem.202200708,paper-results-PaperSearchToFile_2.json
817346854650904576,"Influence of coating type, colour, and deployment timing on biofouling by native and non-native species in a marine renewable energy context",在海洋可再生能源背景下，涂层类型、颜色及铺设时间对本地和非本地物种生物污损的影响 ,Christopher R. Nall; Marie-Lise Schläppy; Elizabeth J. Cottier-Cook; Andrew J. Guerin,Biofouling,2022,10.1080/08927014.2022.2121209,2,"Biofouling on marine renewable energy devices presents engineering challenges for this developing sector, and has implications for the spread of marine non-native species (NNS) in coastal waters. This is particularly true at sites with abundant energy resource, little existing infrastructure, and few established NNS. Device coatings, such as antifouling paints, could reduce the risk of NNS spread. Settlement on coatings of various types and colours, representing those likely to be used on renewa",https://www.tandfonline.com/doi/abs/10.1080/08927014.2022.2121209,paper-results-PaperSearchToFile_1.json
812760406073278465,Influence of different silicone oils on properties of MWCNTs-OH/PDMS coatings,不同硅油对多壁碳纳米管-羟基/聚二甲基硅氧烷涂层性能的影响,Qi'an Chen; Zhanping Zhang; Yuhong Qi,Surface Engineering,2022,10.1080/02670844.2022.2062114,6,"To research the influence of different silicone oil on the properties of the coatings based on polydimethylsiloxane (PDMS) reinforced by hydroxylated multi-walled carbon nanotubes, phenylmethyl silicone oil (PSO), methyl silicone oil (MSO), and the blend of PSO and MSO were incorporated into the antifouling coatings. The surface properties and leaching of silicone oil were investigated by water and diiodomethane contact angle and confocal laser scanning microscopy (CLSM). The mechanical properti",https://journals.sagepub.com/doi/abs/10.1080/02670844.2022.2062114,paper-results-PaperSearchToFile_1.json
seed_003,Kill-Resist-Renew Trinity Hyperbranched Polymer with Self-Regenerating Attack and Defense for Antifouling Coatings,,Unknown,Unknown,2022,,0,Hyperbranched polymer self-regenerating antifouling,,user_upload
seed_ml_003,Learning Matter: Materials Design with Machine Learning and Atomistic Simulations,,Unknown,Unknown,2022,,0,ML materials design atomistic simulation,,user_upload
864982928130572611,Modeling Polyzwitterion-Based Drug Delivery Platforms: A Perspective of the Current State-of-the-Art and Beyond,基于聚两性离子的药物递送平台建模：当前技术水平及未来展望,Sousa Javan Nikkhah; Matthias Vandichel,ACS Engineering Au,2022,10.1021/acsengineeringau.2c00008,24,"Drug delivery platforms are anticipated to have biocompatible and bioinert surfaces. PEGylation of drug carriers is the most approved method since it improves water solubility and colloid stability and decreases the drug vehicles’ interactions with blood components. Although this approach extends their biocompatibility, biorecognition mechanisms prevent them from biodistribution and thus efficient drug transfer. Recent studies have shown (poly)zwitterions to be alternatives for PEG with superior",https://pubs.acs.org/doi/10.1021/acsengineeringau.2c00008,paper-results-PaperSearchToFile_2.json
817354515941425153,Molecular design of monomers by considering the dielectric constant and stability of the polymer,,Hiroaki Taniwaki; Hiromasa Kaneko,Polymer Engineering & Science,2022,10.1002/pen.26058,4,QSPR polymer property machine learning monomer design...,,inline_search
817054178525315087,Molecular dynamics study on adsorption and desorption of lysozyme above polymer antifouling membranes,聚合物防污膜上方溶菌酶吸附与解吸的分子动力学研究,Heng Zhang; Jiyong Zheng; Cunguo Lin; Shiling Yuan,Colloids and Surfaces A Physicochemical and Engineering Aspects,2022,10.1016/j.colsurfa.2022.129466,9,,https://www.sciencedirect.com/science/article/abs/pii/S0927775722012213,paper-results-PaperSearchToFile_2.json
812728232540372993,Pigmented silicone/epoxy novel blends for preparation of stratified nontoxic foul release coatings,,Sushil S. Pawar; R. Baloji Naik; Sangram K. Rath; T. K. Mahato; Balasubramanian Kandasubramanian,Journal of Coatings Technology and Research,2022,10.1007/s11998-022-00610-4,2,Pigmented silicone/epoxy stratified nontoxic foul-release coatings; pseudobarnacle adhesion test release forces 0.42-0.71 MPa vs 2.04 MPa conventional.,,inline_search_batch12
814620244810137601,Potential disruptive effects of copper-based antifouling paints on the biodiversity of coastal macrofouling communities,铜基防污漆对沿海大型污损生物群落生物多样性的潜在破坏作用,Francesca Cima; Roberta Varello,Environmental Science and Pollution Research,2022,10.1007/s11356-021-17940-2,14,"The expanded use of copper(I)-based antifouling paints (AF) has increased copper leaching into coastal environments, requiring attention and legislative restrictions for potential long-term effects on benthic populations. The ecological succession of macrofouling communities was analysed on wooden and stainless steel panels coated with four copper(I)-based AF (Paints A–D) immersed for 10 months in the Lagoon of Venice. With the exception of Paint B, which contained only copper(I) compounds and w",https://link.springer.com/article/10.1007/s11356-021-17940-2,paper-results-PaperSearchToFile_1.json
813016099544104960,Predicting Antifouling Activity and Acetylcholinesterase Inhibition of Marine-Derived Compounds Using a Computer-Aided Drug Design Approach,,Susana P. Gaudêncio; Florbela Pereira,Marine Drugs,2022,10.3390/md20020129,13,QSAR model for marine antifouling compound prediction...,,inline_search
817402804946599937,Preparation and evaluation of organosilica nanocapsules encapsulating DCOIT by using the response surface optimization,基于响应面优化法的包载二氯异氰尿酸钠的有机硅纳米胶囊的制备与评价,Huatong Liu; Tao Lu; Xueqing Cheng; Shigui Zhao; Chuanjian Zhou; Chen Zhang; Xiao Cheng,Journal of Applied Polymer Science,2022,10.1002/app.53000,0,"Antifouling agent 4, 5-dichloro-2-n-octyl-4-isothiazolin-3-one (DCOIT) in a one-stage process based on the self-catalytic reaction between methyl trimethoxysilane (MTMS) and 3-aminopropyl trimethoxysilane (APS) in an aqueous system without any surfactants and catalysts have been developed. The optimal preparation process parameters of organosilica nanocapsules encapsulating DCOIT (DCOIT@SiNC) were determined using response surface methodology (RSM) based on the single-factor experimental results",https://onlinelibrary.wiley.com/doi/10.1002/app.53000,paper-results-PaperSearchToFile_1.json
817402210366259201,Preparation of PEO/polymer coatings on aluminum alloy with antifouling properties,具有防污性能的铝合金上聚环氧乙烷/聚合物涂层的制备,U. Kharchenko; I. Beleneva; V. Egorkin; I. Vyalyi; N. Izotov; A. Tsvetnikov; A. Karpenko; Chi V. Nguyen,Journal of Coatings Technology and Research,2022,10.1007/s11998-022-00706-x,2,"A study on the development of an effective composition of polymeric antifouling coating based on acrylic copolymer with microencapsulated extract of natural origin and superdispersed polytetrafluoroethylene was carried out. A Raman spectroscopy study of the bacterial extract composition showed that the main component was a polyene pigment with 5 conjugated bonds. Encapsulation of ethyl acetate extract of Pseudoalteromonas piscicida 2202 was carried out, two types of microcapsules containing the ",https://link.springer.com/article/10.1007/s11998-022-00706-x,paper-results-PaperSearchToFile_1.json
